Company,"CIK Code",Ticker,Market,"IRS Number","Bus Street 1","Bus Street 2",City,County,"State Code","State Name",Region,Zip,"Bus Phone","Incorporation State Code","Parent CIK","Parent Name","SIC Code","SIC Description","NAICS Code","NAICS Description","Filer Act",Auditor,"Auditor Key","Auditor Affiliate","Auditor Affiliate Key","Auditor Affiliate Country","Audit Fees ($)","Audit Related Fees ($)","Benefit Plan Related Fees ($)","FISDI Fees ($)","Tax Related Fees ($)","Tax Related Fees - Compliance ($)","Tax Related Fees - Non-Compliance ($)","Other/Misc Fees ($)","Total Non Audit Fees ($)","Total Fees ($)",Currency,"Fees Include Subsidiaries","Fees Included In Parent Filings","Restated Fees","Year Ended Date","Year Ended","Year Ended Month (Ideal)","Fiscal Year Ends (Currently Reported)","S&P Index","Russell Index",Source,"Source Date","Stock Price ($)","Stock Price Date","Market Cap ($)","Financials Date","Revenue ($)","Earnings ($)","Book Value ($)","Assets ($)"
"TENNANT CO",97134,TNC,NYSE,410572550,"104000 CLEAN STREET",,"EDEN PRAIRIE",Hennepin,MN,MINNESOTA,"US Midwest",55344,"(763) 540-1200",MN,,,3580,"Refrigeration & Service Industry Machinery",333319,"Other Commercial and Service Industry Machinery Manufacturing",34,"Deloitte & Touche LLP",3,,,,"2,574,332","294,941",0,0,"104,074",,,0,"399,015","2,973,347",USD,,,0,2024-12-31,2024,12,1231,"S&P 600 SmallCap","Russell 2000","DEF 14A",2025-03-18,81.53,2024-12-31,"1,536,796,160",2024-12-31,"1,286,700,000","83,700,000","376,500,000","1,190,100,000"
"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",1299130,PACB,"NASDAQ Global Select Market",161590339,"1305 O'BRIEN DRIVE",,"MENLO PARK","San Mateo",CA,CALIFORNIA,"US West",94025,"(650) 521-8000",DE,,,3826,"Laboratory Analytical Instruments",541710,"Research and Development in the Physical, Engineering, and Life Sciences",34,"Ernst & Young LLP",2,,,,"2,571,000",0,0,0,0,,,0,0,"2,571,000",USD,,,0,2024-12-31,2024,12,1231,,"Russell 2000","DEF 14A",2025-04-23,1.8,2025-01-02,"492,954,368",2024-12-31,"154,014,000","-309,851,000","-200,739,000","1,260,447,000"
"Arcus Biosciences, Inc.",1724521,RCUS,NYSE,473898435,"3928 POINT EDEN WAY",,HAYWARD,Alameda,CA,CALIFORNIA,"US West",94545,"(510) 694-6200",DE,,,2834,"Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,"Ernst & Young LLP",2,,,,"2,570,000",0,0,0,"66,000",,,"5,000","71,000","2,641,000",USD,,,0,2024-12-31,2024,12,1231,"S&P 600 SmallCap","Russell 2000","DEF 14A",2025-04-22,14.89,2024-12-31,"1,372,857,984",2024-12-31,"258,000,000","-283,000,000",,"1,150,000,000"
"Installed Building Products, Inc.",1580905,IBP,NYSE,453707650,"495 SOUTH HIGH STREET, SUITE 50",,COLUMBUS,Franklin,OH,OHIO,"US Midwest",43215,"(614) 221-3399",DE,,,1520,"General Bldg Contractors - Residential Bldgs",238310,"Drywall and Insulation Contractors",34,"Deloitte & Touche LLP",3,,,,"2,569,235","33,442",0,0,0,,,"2,037","35,479","2,604,714",USD,,,0,2024-12-31,2024,12,1231,"S&P 600 SmallCap","Russell 2000","DEF 14A",2025-04-08,175.25,2024-12-31,"4,864,675,328",2024-12-31,"2,941,300,000","256,600,000","2,200,000","2,059,900,000"
"Inotiv, Inc.",720154,NOTV,"NASDAQ Capital Market",351345024,"2701 KENT AVE",,"WEST LAFAYETTE",Tippecanoe,IN,INDIANA,"US Midwest",47906-1382,"(317) 463-4527",IN,,,8731,"Commercial Physical and Biological Research",334516,"Analytical Laboratory Instrument Manufacturing",34,"Ernst & Young LLP",2,,,,"2,565,435","420,000",0,0,0,,,0,"420,000","2,985,435",USD,,,0,2024-09-30,2024,09,0930,,,"DEF 14A",2025-01-23,1.93,2024-10-02,"50,187,644",2024-09-30,"490,739,000","-108,445,000","-198,178,000","781,361,000"
"Coronado Global Resources Inc.",1770561,CODQL,"Pink Limited",831780608,"LEVEL 33 CENTRAL PLAZA ONE","345 QUEEN STREET",BRISBANE,,C3,AUSTRALIA,Foreign,4000,"(61) 7 3031 7777",DE,,,1220,"Silver Ores",212112,"Bituminous Coal Underground Mining",34,"Ernst & Young LLP",2,"Ernst & Young",32,AUSTRALIA,"2,565,000","356,500",0,0,"100,400",,,0,"456,900","3,021,900",USD,,,0,2024-12-31,2024,12,1231,,,"DEF 14A",2025-04-22,0.4572,2024-12-30,"76,639,080",2024-12-31,"2,507,713,000","-108,881,000","1,041,972,000","2,517,752,000"
"UNITED THERAPEUTICS Corp",1082554,UTHR,"NASDAQ Global Select Market",521984749,"1000 SPRING ST",,"SILVER SPRING",Montgomery,MD,MARYLAND,"US Mid Atlantic",20910,"(301) 608-9292",DE,,,2834,"Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,"Ernst & Young LLP",2,,,,"2,564,371",0,0,0,"461,925","396,367","65,558","7,632","469,557","3,033,928",USD,,,0,2024-12-31,2024,12,1231,"S&P 400 MidCap","Russell 1000","DEF 14A",2025-04-29,352.84,2024-12-31,"15,818,277,888",2024-12-31,"2,877,400,000","1,195,100,000","6,332,100,000","7,364,000,000"
"OLD NATIONAL BANCORP /IN/",707179,ONB,"NASDAQ Global Select Market",351539838,"1 MAIN ST",,EVANSVILLE,Vanderburgh,IN,INDIANA,"US Midwest",47708,"(812) 464-1434",IN,,,6021,"National Commercial Banks",522110,"Commercial Banking",34,"Deloitte & Touche LLP",3,,,,"2,558,716","1,895",0,0,0,,,0,"1,895","2,560,611",USD,,,0,2024-12-31,2024,12,1231,"S&P 400 MidCap","Russell 2000","DEF 14A",2025-04-04,21.17,2025-01-02,"6,752,637,440",2024-12-31,"1,774,861,000","539,188,000","4,044,252,000","53,552,272,000"
"SEMrush Holdings, Inc.",1831840,SEMR,NYSE,844053265,"800 BOYLSTON STREET, SUITE 2475",,BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02199,"(800) 851-9959",DE,,,7372,"Prepackaged Software",511210,"Software Publishers",34,"Ernst & Young LLP",2,,,,"2,557,069","343,256",0,0,"467,838",,,0,"811,094","3,368,163",USD,,,0,2024-12-31,2024,12,1231,,"Russell 2000","DEF 14A",2025-04-17,11.73,2025-01-02,"1,450,174,080",2024-12-31,"376,815,000","8,236,000","168,410,000","390,943,000"
"Ubiquiti Inc.",1511737,UI,NYSE,320097377,"685 THIRD AVENUE, 27TH FLOOR",,"NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10017,"(646) 780-7958",DE,,,3663,"Radio and Television Broadcasting and Communications Equipment",541512,"Computer Systems Design Services",34,"KPMG LLP",4,,,,"2,557,000",0,0,0,0,,,0,0,"2,557,000",USD,,,0,2024-06-30,2024,06,0630,,"Russell 1000","DEF 14A",2024-10-28,148.51,2024-07-02,"8,979,123,200",2024-06-30,"1,928,490,000","349,960,000",,"1,154,412,000"
"AMICUS THERAPEUTICS, INC.",1178879,FOLD,"NASDAQ Global Market",710869350,"47 HULFISH STREET",,PRINCETON,Mercer,NJ,"NEW JERSEY","US Mid Atlantic",08542,"(609) 662-2000",DE,,,2834,"Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,"Ernst & Young LLP",2,,,,"2,555,948",0,0,0,"20,600",,,"28,183","48,783","2,604,731",USD,,,0,2024-12-31,2024,12,1231,,"Russell 2000","DEF 14A",2025-04-24,9.42,2024-12-31,"2,816,972,288",2024-12-31,"528,295,000","-56,106,000","-20,950,000","785,033,000"
"Schneider National, Inc.",1692063,SNDR,NYSE,391258315,"3101 SOUTH PACKERLAND DRIVE",,"GREEN BAY",Brown,WI,WISCONSIN,"US Midwest",54313,"(920) 592-2000",WI,,,4213,"Trucking, Except Local",484121,"General Freight Trucking, Long-Distance, Truckload",34,"Deloitte & Touche LLP",3,,,,"2,544,848","5,685",0,0,"65,023",,,0,"70,708","2,615,556",USD,,,0,2024-12-31,2024,12,1231,"S&P 600 SmallCap","Russell 1000","DEF 14A",2025-03-17,29.13,2025-01-02,"2,684,494,848",2024-12-31,"5,290,500,000","117,000,000","2,171,000,000","4,933,700,000"
"CarGurus, Inc.",1494259,CARG,"NASDAQ Global Select Market",043843478,"1001 BOYLSTON STREET","16TH FLOOR",BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02115,"(617) 354-0068",DE,,,7374,"Computer Processing and Data Preparation and Processing Services",518210,"Data Processing, Hosting, and Related Services",34,"Ernst & Young LLP",2,,,,"2,543,000",0,0,0,"303,985",,,0,"303,985","2,846,985",USD,,,0,2024-12-31,2024,12,1231,"S&P 600 SmallCap","Russell 2000","DEF 14A",2025-04-23,36.54,2024-12-31,"3,252,153,856",2024-12-31,"894,384,000","20,972,000","483,755,000","824,536,000"
"IPG PHOTONICS CORP",1111928,IPGP,"NASDAQ Global Select Market",043444218,"377 SIMARANO DRIVE",,MARLBOROUGH,Middlesex,MA,MASSACHUSETTS,"US New England",01752,"(508) 373-1100",DE,,,3674,"Semiconductors and Related Devices",334413,"Semiconductor and Related Device Manufacturing",34,"Deloitte & Touche LLP",3,,,,"2,542,500",0,0,0,0,,,"1,895","1,895","2,544,395",USD,,,0,2024-12-31,2024,12,1231,"S&P 400 MidCap","Russell 1000","DEF 14A",2025-04-07,72.67,2025-01-02,"3,142,838,016",2024-12-31,"977,134,000","-181,526,000","1,901,854,000","2,289,264,000"
"Reynolds Consumer Products Inc.",1786431,REYN,"NASDAQ Global Select Market",453464426,"1900 W. FIELD COURT",,"LAKE FOREST",Lake,IL,ILLINOIS,"US Midwest",60045,"(800) 879-5067",DE,,,2673,"Plastics, Foil, and Coated Paper Bags",326111,"Plastics Bag Manufacturing",34,"PricewaterhouseCoopers LLP",1,,,,"2,540,000","250,000",0,0,0,,,0,"250,000","2,790,000",USD,,,0,2024-12-31,2024,12,1231,"S&P 600 SmallCap","Russell 1000","DEF 14A",2025-03-11,26.99,2024-12-31,"5,673,297,920",2024-12-31,"3,695,000,000","352,000,000","-725,000,000","4,873,000,000"
"ARRAY DIGITAL INFRASTRUCTURE, INC.",821130,AD,NYSE,621147325,"500 WEST MADISON STREET","SUITE 810",CHICAGO,Cook,IL,ILLINOIS,"US Midwest",60661,"(866) 573-4544",DE,1051512,"TELEPHONE & DATA SYSTEMS INC /DE/",4812,"Radiotelephone Communications",517212,"Cellular and Other Wireless Telecommunications",34,"PricewaterhouseCoopers LLP",1,,,,"2,536,760","300,600",0,0,0,,,0,"300,600","2,837,360",USD,,Yes,0,2024-12-31,2024,12,1231,,,"DEF 14A",2025-08-26,62.72,2024-12-31,"3,266,971,392",2024-12-31,"3,770,000,000","-39,000,000","14,000,000","10,449,000,000"
"Turtle Beach Corp",1493761,TBCH,"NASDAQ Global Market",272767540,"15822 BERNARDO CENTER DRIVE","SUITE 105","SAN DIEGO","San Diego",CA,CALIFORNIA,"US West",92127,"(914) 345-2255",NV,,,3669,"Communications Equipment, NEC",334220,"Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing",34,"Ernst & Young LLP",2,,,,"2,531,751",0,0,0,"59,000",,,0,"59,000","2,590,751",USD,,,0,2024-12-31,2024,12,1231,,"Russell 2000","DEF 14A",2025-04-18,,,,2024-12-31,"372,766,000","16,183,000","25,264,000","298,861,000"
"AMERICAN EAGLE OUTFITTERS INC",919012,AEO,NYSE,132721761,"77 HOT METAL STREET",,PITTSBURGH,Allegheny,PA,PENNSYLVANIA,"US Mid Atlantic",15203,"(412) 432-3300",DE,,,5651,"Family Clothing Stores",448140,"Family Clothing Stores",34,"Ernst & Young LLP",2,,,,"2,527,759","32,864",0,0,"549,021",,,"7,200","589,085","3,116,844",USD,,,0,2024-02-03,2024,1,0128,"S&P 600 SmallCap","Russell 2000","DEF 14A",2024-05-17,20.53,2024-02-05,"4,055,462,400",2024-02-03,"5,261,770,000","170,038,000","1,465,347,000","3,557,909,000"
"Vital Farms, Inc.",1579733,VITL,"NASDAQ Global Market",270496985,"3601 SOUTH CONGRESS AVENUE","SUITE C100",AUSTIN,Travis,TX,TEXAS,"US Southwest",78704,"(877) 455-3063",DE,,,2000,"Food and Kindred Products",112310,"Chicken Egg Production",34,"KPMG LLP",4,,,,"2,527,500",0,0,0,0,,,"7,485","7,485","2,534,985",USD,,,0,2024-12-29,2024,12,1231,,"Russell 2000","DEF 14A",2025-04-28,37.69,2024-12-31,"1,659,956,352",2024-12-29,"606,307,000","53,388,000","260,149,000","359,332,000"
"SURF AIR MOBILITY INC.",1936224,SRFM,NYSE,365025592,"12111 S. CRENSHAW BLVD.",,HAWTHORNE,"Los Angeles",CA,CALIFORNIA,"US West",90250,"(310) 365-3675",DE,,,4522,"Air Transportation, Nonscheduled",336411,"Aircraft Manufacturing",34,"PricewaterhouseCoopers LLP",1,,,,"2,525,000",0,0,0,0,,,"5,000","5,000","2,530,000",USD,,,0,2024-12-31,2024,12,1231,,,"DEF 14A",2025-05-13,5.91,2025-01-02,"91,654,592",2024-12-31,"119,425,000","-74,908,000","-143,115,000","124,058,000"
"IONIS PHARMACEUTICALS INC",874015,IONS,"NASDAQ Global Select Market",330336973,"2855 GAZELLE COURT",,CARLSBAD,"San Diego",CA,CALIFORNIA,"US West",92010,"(760) 931-9200",CA,,,2834,"Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,"Ernst & Young LLP",2,,,,"2,520,000",0,0,0,"120,000",,,"7,000","127,000","2,647,000",USD,,,0,2024-12-31,2024,12,1231,,"Russell 1000","DEF 14A",2025-04-25,34.96,2024-12-31,"5,520,492,032",2024-12-31,"705,138,000","-453,897,000",,"3,003,675,000"
"Opera Ltd",1737450,OPRA,"NASDAQ Global Select Market",,"VITAMINVEIEN 4",,OSLO,,Q8,NORWAY,Foreign,0485,"(472) 369-2400",E9,,,7372,"Prepackaged Software",511210,"Software Publishers",34,"KPMG LLP",4,"KPMG AS",77,NORWAY,"2,518,000",0,0,0,"18,000","18,000",,0,"18,000","2,536,000",USD,,,0,2024-12-31,2024,12,1231,,,20-F,2025-04-10,18.94,2024-12-31,"1,675,814,144",2024-12-31,"480,648,000","80,770,000","412,849,000","1,055,584,000"
"Addus HomeCare Corp",1468328,ADUS,"NASDAQ Global Select Market",205340172,"6303 COWBOYS WAY","SUITE 600",FRISCO,Denton,TX,TEXAS,"US Southwest",75034,"(469) 535-8200",DE,,,8082,"Home Health Care Services",621610,"Home Health Care Services",34,"PricewaterhouseCoopers LLP",1,,,,"2,518,000","1,466,000",0,0,"312,000",,,"2,000","1,780,000","4,298,000",USD,,,0,2024-12-31,2024,12,1231,"S&P 600 SmallCap","Russell 2000","DEF 14A",2025-04-24,125.35,2024-12-31,"2,274,851,840",2024-12-31,"1,154,599,000","73,598,000","-109,709,000","1,412,634,000"
"Floor & Decor Holdings, Inc.",1507079,FND,NYSE,273730271,"2500 WINDY RIDGE PARKWAY, SE",,ATLANTA,Cobb,GA,GEORGIA,"US Southeast",30339,"(404) 471-1634",DE,,,5211,"Lumber and Other Building Materials Dealers",444190,"Other Building Material Dealers",34,"Ernst & Young LLP",2,,,,"2,517,592",0,0,0,"518,225",,,0,"518,225","3,035,817",USD,,,0,2024-12-26,2024,12,1225,"S&P 400 MidCap","Russell 1000","DEF 14A",2025-03-24,99.7,2024-12-31,"10,703,493,120",2024-12-26,"4,455,770,000","205,872,000","1,762,015,000","5,050,478,000"
"National Vision Holdings, Inc.",1710155,EYE,"NASDAQ Global Select Market",464841717,"2435 COMMERCE AVENUE","BLDG. 2200",DULUTH,Gwinnett,GA,GEORGIA,"US Southeast",30096-4980,"(770) 822-3600",DE,,,3851,"Ophthalmic Goods",446130,"Optical Goods Stores",34,"Deloitte & Touche LLP",3,,,,"2,516,381","30,000",0,0,0,,,"241,888","271,888","2,788,269",USD,,,0,2024-12-28,2024,12,1231,"S&P 600 SmallCap","Russell 2000","DEF 14A",2025-04-29,10.42,2024-12-31,"820,835,520",2024-12-28,"1,823,320,000","-28,499,000","-130,788,000","2,007,771,000"
"Vir Biotechnology, Inc.",1706431,VIR,"NASDAQ Global Select Market",812730369,"1800 OWENS STREET","SUITE 900","SAN FRANCISCO","San Francisco",CA,CALIFORNIA,"US West",94158,"(415) 906-4324",DE,,,2836,"Biological Products, Except Diagnostic Substances",325414,"Biological Product (except Diagnostic) Manufacturing",34,"Ernst & Young LLP",2,,,,"2,513,000",0,0,0,0,,,0,0,"2,513,000",USD,,,0,2024-12-31,2024,12,1231,"S&P 600 SmallCap","Russell 2000","DEF 14A",2025-04-17,7.34,2024-12-31,"1,005,282,304",2024-12-31,"74,205,000","-521,960,000","1,125,328,000","1,398,813,000"
"ATS Corp /ATS",1394832,ATS,NYSE,,"730 FOUNTAIN STREET NORTH","BUILDING #3",CAMBRIDGE,,A6,ONTARIO,Canada,"N3H 4R7","(519) 653-6500",A6,,,3569,"General Industrial Machinery and Equipment, NEC",333999,"All Other Miscellaneous General Purpose Machinery Manufacturing",34,"Ernst & Young LLP",2,"Ernst & Young LLP Chartered Accountants",192,ONTARIO,"2,512,942","310,780",0,0,"2,639,776",,,0,"2,950,556","5,463,498",USD,,,0,2024-03-31,2024,03,0331,,,40-F,2024-05-16,,,,2024-03-31,"2,241,185,000","143,492,000","-168,100,000","3,021,466,000"
"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",1069258,KTOS,"NASDAQ Global Select Market",133818604,"10680 TREENA STREET","SUITE 600","SAN DIEGO","San Diego",CA,CALIFORNIA,"US West",92131,"(858) 812-7300",DE,,,3760,"Guided Missiles & Space Vehicles & Parts",541690,"Other Scientific and Technical Consulting Services",34,"Deloitte & Touche LLP",3,,,,"2,512,167","179,913",0,0,"292,377",,,"1,895","474,185","2,986,352",USD,,,0,2024-12-29,2024,12,1228,"S&P 400 MidCap","Russell 2000","DEF 14A",2025-04-04,26.38,2024-12-31,"3,985,814,784",2024-12-29,"1,136,300,000","16,300,000","730,500,000","1,950,900,000"
"STONERIDGE INC",1043337,SRI,NYSE,341598949,"39675 MACKENZIE DRIVE","SUITE 400",NOVI,Oakland,MI,MICHIGAN,"US Midwest",48377,"(248) 489-9300",OH,,,3714,"Motor Vehicle Parts and Accessories",336322,"Other Motor Vehicle Electrical and Electronic Equipment Manufacturing",34,"Ernst & Young LLP",2,,,,"2,511,700","146,000",0,0,"120,200",,,0,"266,200","2,777,900",USD,,,0,2024-12-31,2024,12,1231,,,"DEF 14A",2025-04-03,5.86,2025-01-02,"162,252,096",2024-12-31,"908,295,000","-16,524,000","172,498,000","621,556,000"
"CALAVO GROWERS INC",1133470,CVGW,"NASDAQ Global Select Market",330945304,"1141A CUMMINGS ROAD",,"SANTA PAULA",Ventura,CA,CALIFORNIA,"US West",93060,"(805) 525-1245",CA,,,0700,"Agricultural services",111339,"Other Noncitrus Fruit Farming",34,"Deloitte & Touche LLP",3,,,,"2,511,000",0,0,0,"342,000","224,000","118,000",0,"342,000","2,853,000",USD,,,0,2024-10-31,2024,10,1031,,"Russell 2000","DEF 14A",2025-02-28,26.58,2024-10-31,"473,177,152",2024-10-31,"661,544,000","-1,076,000","190,121,000","301,119,000"
"WAFD INC",936528,WAFD,"NASDAQ Global Select Market",911661606,"425 PIKE STREET",,SEATTLE,King,WA,WASHINGTON,"US West",98101,"(206) 624-7930",WA,,,6021,"National Commercial Banks",522120,"Savings Institutions",34,"Deloitte & Touche LLP",3,,,,"2,510,000",0,0,0,"23,385",,,"2,091","25,476","2,535,476",USD,,,0,2024-09-30,2024,09,0930,"S&P 600 SmallCap","Russell 2000","DEF 14A",2024-12-23,33.94,2024-10-02,"2,756,583,424",2024-09-30,"704,024,000","200,041,000","2,551,875,000","28,060,330,000"
"INSMED Inc",1104506,INSM,"NASDAQ Global Select Market",541972729,"700 US HIGHWAY 202/206",,BRIDGEWATER,Somerset,NJ,"NEW JERSEY","US Mid Atlantic",08807,"(908) 977-9900",VA,,,2834,"Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,"Ernst & Young LLP",2,,,,"2,509,442","20,000",0,0,0,,,0,"20,000","2,529,442",USD,,,0,2024-12-31,2024,12,1231,,"Russell 1000","DEF 14A",2025-04-04,69.04,2024-12-31,"12,384,577,536",2024-12-31,"363,707,000","-967,079,000","234,817,000","2,025,231,000"
"Terreno Realty Corp",1476150,TRNO,NYSE,271262675,"101 MONTGOMERY STREET","SUITE 200","SAN FRANCISCO","San Francisco",CA,CALIFORNIA,"US West",94104,"(415) 655-4580",,,,6500,"Real Estate",531312,"Nonresidential Property Managers",34,"Ernst & Young LLP",2,,,,"2,509,239",0,0,0,0,,,0,0,"2,509,239",USD,,,0,2024-12-31,2024,12,1231,"S&P 600 SmallCap","Russell 2000","DEF 14A",2025-03-21,59.14,2024-12-31,"5,868,935,680",2024-12-31,"382,621,000","184,497,000","3,453,857,000","4,770,156,000"
"NEWMARKET CORP",1282637,NEU,NYSE,200812170,"330 SOUTH FOURTH STREET","PO BOX 2189","RICHMOND HILL","Richmond City",VA,VIRGINIA,"US Mid Atlantic",23218,"(804) 788-5000",VA,,,2860,"Industrial Organic Chemicals",325193,"Ethyl Alcohol Manufacturing",34,"PricewaterhouseCoopers LLP",1,,,,"2,509,111","23,943",0,0,"937,610","34,797","902,813","2,000","963,553","3,472,664",USD,,,0,2024-12-31,2024,12,1231,"S&P 400 MidCap","Russell 1000","DEF 14A",2025-03-12,510.57,2025-01-02,"4,898,924,544",2024-12-31,"2,786,558,000","462,413,000","711,159,000","3,129,541,000"
"indie Semiconductor, Inc.",1841925,INDI,"NASDAQ Capital Market",881735159,"32 JOURNEY",,,Orange,CA,CALIFORNIA,"US West",92656,"(202) 431-0507",DE,,,3674,"Semiconductors and Related Devices",334413,"Semiconductor and Related Device Manufacturing",34,"KPMG LLP",4,,,,"2,505,000",0,0,0,0,,,0,0,"2,505,000",USD,,,0,2024-12-31,2024,12,1231,,"Russell 2000","DEF 14A",2025-04-21,4.21,2025-01-02,"774,101,504",2024-12-31,"216,682,000","-132,603,000","-57,426,000","941,386,000"
"ONTO INNOVATION INC.",704532,ONTO,NYSE,942276314,"16 JONSPIN ROAD",,WILMINGTON,Middlesex,MA,MASSACHUSETTS,"US New England",01887,"(978) 253-6200",DE,,,3829,"Measuring and Controlling Devices, NEC",334413,"Semiconductor and Related Device Manufacturing",34,"Ernst & Young LLP",2,,,,"2,500,000","90,000",0,0,0,,,0,"90,000","2,590,000",USD,,,0,2024-12-28,2024,12,1227,"S&P 400 MidCap","Russell 1000","DEF 14A",2025-04-09,167.8,2024-12-30,"8,287,860,224",2024-12-28,"987,321,000","201,670,000","1,468,445,000","2,117,091,000"
"DUKE ENERGY FLORIDA, LLC",37637,,,590247770,"299 FIRST AVENUE NORTH",,"ST. PETERSBURG",Pinellas,FL,FLORIDA,"US Southeast",33701,"(800) 488-3853",FL,1326160,"Duke Energy CORP",4911,"Electric Services",221122,"Electric Power Distribution",34,"Deloitte & Touche LLP",3,,,,"2,500,000","100,000",0,0,0,,,0,"100,000","2,600,000",USD,,Uncertain,0,2024-12-31,2024,12,1231,,,10-K,2025-02-27,,,,2024-12-31,"6,595,000,000","1,061,000,000",,"28,569,000,000"
"COMMVAULT SYSTEMS INC",1169561,CVLT,"NASDAQ Global Select Market",223447504,"1 COMMVAULT WAY",,"TINTON FALLS",Monmouth,NJ,"NEW JERSEY","US Mid Atlantic",07724,"(732) 870-4000",DE,,,7372,"Prepackaged Software",511210,"Software Publishers",34,"Ernst & Young LLP",2,,,,"2,497,000","13,000",0,0,"1,207,000",,,0,"1,220,000","3,717,000",USD,,,0,2024-03-31,2024,03,0331,"S&P 400 MidCap","Russell 2000","DEF 14A",2024-06-25,99.07,2024-04-02,"4,325,556,736",2024-03-31,"839,247,000","168,906,000","149,263,000","943,913,000"
"LA-Z-BOY INC",57131,LZB,NYSE,380751137,"ONE LA-Z-BOY DRIVE",,MONROE,Monroe,MI,MICHIGAN,"US Midwest",48162,"(734) 242-1444",MI,,,2510,"Household Furniture",337121,"Upholstered Household Furniture Manufacturing",34,"PricewaterhouseCoopers LLP",1,,,,"2,496,000",0,0,0,"73,000",,,"2,000","75,000","2,571,000",USD,,,0,2024-04-27,2024,04,0425,"S&P 600 SmallCap","Russell 2000","DEF 14A",2024-07-17,32.84,2024-04-30,"1,393,729,536",2024-04-27,"2,047,027,000","122,626,000","741,360,000","1,913,442,000"
"Monster Beverage Corp",865752,MNST,"NASDAQ Global Select Market",471809393,"1 MONSTER WAY",,CORONA,Riverside,CA,CALIFORNIA,"US West",92879,"(909) 739-6200",,,,2086,"Bottled and Canned Soft Drinks and Carbonated Waters",312111,"Soft Drink Manufacturing",34,"Ernst & Young LLP",2,,,,"2,494,121",0,0,0,"94,662",,,0,"94,662","2,588,783",USD,,,0,2024-12-31,2024,12,1231,"S&P 500","Russell 1000","DEF 14A",2025-04-25,52.31,2025-01-02,"50,872,504,320",2024-12-31,"7,492,709,000","1,509,048,000","3,211,823,000","7,719,089,000"
"SUBURBAN PROPANE PARTNERS LP",1005210,SPH,NYSE,223410353,"P O BOX 206","240 ROUTE 10 WEST",WIPPANY,Morris,NJ,"NEW JERSEY","US Mid Atlantic",07981,"(973) 887-5300",DE,,,5900,"Retail-Miscellaneous Retail",454312,"Liquefied Petroleum Gas (Bottled Gas) Dealers",34,"PricewaterhouseCoopers LLP",1,,,,"2,494,000",0,0,0,"954,000",,,"2,000","956,000","3,450,000",USD,,,0,2024-09-28,2024,09,0927,,,10-K,2024-11-27,17.94,2024-09-30,"1,149,449,088",2024-09-28,"1,327,172,000","74,174,000","-678,704,000","2,272,761,000"
"Neumora Therapeutics, Inc.",1885522,NMRA,"NASDAQ Global Select Market",844367680,"260 ARSENAL PLACE, SUITE 1",,WATERTOWN,Middlesex,MA,MASSACHUSETTS,"US New England",02472,"(857) 760-0900",DE,,,2836,"Biological Products, Except Diagnostic Substances",325411,"Medicinal and Botanical Manufacturing",34,"Ernst & Young LLP",2,,,,"2,493,190",0,0,0,"473,420",,,0,"473,420","2,966,610",USD,,,0,2024-12-31,2024,12,1231,,,"DEF 14A",2025-04-29,10.6,2024-12-31,"1,714,125,056",2024-12-31,0,"-243,787,000",,"316,972,000"
"CASTLE BIOSCIENCES INC",1447362,CSTL,"NASDAQ Global Market",770701774,"505 S FRIENDSWOOD DRIVE","SUITE 401",FRIENDSWOOD,Galveston,TX,TEXAS,"US Southwest",77546,"(866) 788-9007",DE,,,8071,"Medical Laboratories",621511,"Medical Laboratories",34,"KPMG LLP",4,,,,"2,492,819",0,0,0,0,,,"9,280","9,280","2,502,099",USD,,,0,2024-12-31,2024,12,1231,,"Russell 2000","DEF 14A",2025-04-09,26.65,2024-12-31,"759,077,120",2024-12-31,"332,069,000","18,245,000","349,606,000","531,235,000"
"ENTERGY LOUISIANA, LLC",1348952,ELC,NYSE,474469646,"4809 JEFFERSON HIGHWAY",,JEFFERSON,Jefferson,LA,LOUISIANA,"US Southeast",70121,"(504) 576-4000",TX,65984,"ENTERGY CORP /DE/",4911,"Electric Services",221119,"Other Electric Power Generation",34,"Deloitte & Touche LLP",3,,,,"2,487,155","625,000",0,0,0,,,0,"625,000","3,112,155",USD,,Yes,0,2024-12-31,2024,12,1231,,,10-K,2025-02-18,,,,2024-12-31,"5,144,018,000","887,645,000",,"30,348,550,000"
