Company,"CIK Code",Ticker,Market,"IRS Number","Bus Street 1","Bus Street 2",City,County,"State Code","State Name",Region,Zip,"Bus Phone","Incorporation State Code","Parent CIK","Parent Name","SIC Code","SIC Description","NAICS Code","NAICS Description","Filer Act",Auditor,"Auditor Key","Auditor Affiliate","Auditor Affiliate Key","Auditor Affiliate Country","Audit Fees ($)","Audit Related Fees ($)","Benefit Plan Related Fees ($)","FISDI Fees ($)","Tax Related Fees ($)","Tax Related Fees - Compliance ($)","Tax Related Fees - Non-Compliance ($)","Other/Misc Fees ($)","Total Non Audit Fees ($)","Total Fees ($)",Currency,"Fees Include Subsidiaries","Fees Included In Parent Filings","Restated Fees","Year Ended Date","Year Ended","Year Ended Month (Ideal)","Fiscal Year Ends (Currently Reported)","S&P Index","Russell Index",Source,"Source Date","Stock Price ($)","Stock Price Date","Market Cap ($)","Financials Date","Revenue ($)","Earnings ($)","Book Value ($)","Assets ($)"
"Welbilt, Inc.",1650962,,NYS,474625716,"2227 WELBILT BOULEVARD",,"NEW PORT RICHEY",Pasco,FL,FLORIDA,"US Southeast",34655,"(727) 375-7010",DE,,,3580,"Refrigeration & Service Industry Machinery",423440,"Other Commercial Equipment Merchant Wholesalers",34,"PricewaterhouseCoopers LLP",1,,,,"4,678,000",0,0,0,0,,,"3,000","3,000","4,681,000",USD,,,0,2020-12-31,2020,12,1231,,,"DEF 14A",2021-03-15,13.2,2020-12-31,"1,868,555,520",2020-12-31,"1,153,400,000","-7,400,000","-1,139,500,000","2,141,600,000"
"FIRST HORIZON CORP",36966,FHN,NYSE,620803242,"165 MADISON AVENUE",,MEMPHIS,Shelby,TN,TENNESSEE,"US Southeast",38103,"(901) 818-6232",TN,,,6021,"National Commercial Banks",522110,"Commercial Banking",34,"KPMG LLP",4,,,,"4,673,935","113,500",0,0,0,,,0,"113,500","4,787,435",USD,,,0,2020-12-31,2020,12,1231,"S&P 400 MidCap","Russell 1000","DEF 14A",2021-03-15,12.76,2020-12-31,"7,082,191,360",2020-12-31,"2,651,000,000","845,000,000","6,147,000,000","84,209,000,000"
"ELECTRONIC ARTS INC.",712515,EA,"NASDAQ Global Select Market",942838567,"209 REDWOOD SHORES PARKWAY",,"REDWOOD CITY","San Mateo",CA,CALIFORNIA,"US West",94065,"(650) 628-1500",DE,,,7372,"Prepackaged Software",511210,"Software Publishers",34,"KPMG LLP",4,,,,"4,669,000","276,000",0,0,"57,000","57,000",,0,"333,000","5,002,000",USD,,,0,2020-03-28,2020,03,0331,"S&P 500","Russell 1000","DEF 14A",2020-06-19,100.17,2020-03-31,"28,848,959,488",2020-03-31,"5,537,000,000","3,039,000,000","5,523,000,000","11,112,000,000"
"PBF Holding Co LLC",1566011,,,272198168,"ONE SYLVAN WAY, SECOND FLOOR",,PARSIPPANY,Morris,NJ,"NEW JERSEY","US Mid Atlantic",07054,"(973) 455-7500",DE,1534504,"PBF Energy Inc.",2911,"Petroleum Refining",324110,"Petroleum Refineries",34,"Deloitte & Touche LLP",3,,,,"4,660,000","576,000",0,0,"57,800",,,0,"633,800","5,293,800",USD,,Yes,0,2020-12-31,2020,12,1231,,,10-K,2021-03-03,,,,2020-12-31,"15,045,000,000","-1,851,400,000","2,090,800,000","10,192,600,000"
"Fortune Brands Innovations, Inc.",1519751,FBIN,NYSE,621411546,"1 HORIZON WAY","BUILDING N",DEERFIELD,Lake,IL,ILLINOIS,"US Midwest",60015,"(847) 484-4400",DE,,,2430,"Millwood, Veneer, Plywood, & Structural Wood Members",561622,Locksmiths,34,"PricewaterhouseCoopers LLP",1,,,,"4,657,000",0,0,0,"429,000",,,"2,000","431,000","5,088,000",USD,,,0,2020-12-31,2020,12,1230,"S&P 400 MidCap","Russell 1000","DEF 14A",2021-03-22,85.19,2020-12-29,"11,835,336,704",2020-12-31,"6,090,300,000","553,100,000","-1,039,600,000","7,358,700,000"
"ZYNGA INC",1439404,,NAS,421733483,"699 EIGHTH STREET",,"SAN FRANCISCO","San Francisco",CA,CALIFORNIA,"US West",94103,"(800) 762-2530",DE,,,7374,"Computer Processing and Data Preparation and Processing Services",516110,"Internet Publishing and Broadcasting",34,"Ernst & Young LLP",2,,,,"4,650,000","1,000,000",0,0,"929,000","54,000","875,000","7,000","1,936,000","6,586,000",USD,,,0,2020-12-31,2020,12,1231,,,"DEF 14A",2021-04-05,9.87,2020-12-31,"10,675,392,512",2020-12-31,"1,974,800,000","-429,400,000","-1,057,400,000","6,206,500,000"
"MERITOR, INC.",1113256,,NYS,383354643,"2135 W MAPLE ROAD",,TROY,Oakland,MI,MICHIGAN,"US Midwest",48084,"(248) 435-1000",IN,,,3714,"Motor Vehicle Parts and Accessories",336399,"All Other Motor Vehicle Parts Manufacturing",34,"Deloitte & Touche LLP",3,,,,"4,648,500","419,000",0,0,"259,300",,,0,"678,300","5,326,800",USD,,,0,2020-09-30,2020,09,0930,,,"DEF 14A",2020-12-18,20.94,2020-09-30,"1,513,961,984",2020-09-30,"3,044,000,000","245,000,000","-39,000,000","2,884,000,000"
"GLOBE LIFE INC.",320335,GL,NYSE,630780404,"3700 SOUTH STONEBRIDGE DRIVE",,MCKINNEY,Collin,TX,TEXAS,"US Southwest",75070,"(972) 569-4000",DE,,,6311,"Life Insurance",524113,"Direct Life Insurance Carriers",34,"Deloitte & Touche LLP",3,,,,"4,648,251","60,000",0,0,0,,,"24,852","84,852","4,733,103",USD,,,1,2020-12-31,2020,12,1231,"S&P 500","Russell 1000","DEF 14A",2022-03-17,94.96,2020-12-31,"9,856,609,280",2020-12-31,"4,737,921,000","731,773,000","8,329,501,000","29,046,731,000"
"ZEBRA TECHNOLOGIES CORP",877212,ZBRA,"NASDAQ Global Select Market",362675536,"3 OVERLOOK POINT",,LINCOLNSHIRE,Lake,IL,ILLINOIS,"US Midwest",60069,"(847) 634-6700",,,,3560,"General Industrial Machinery & Equipment",333993,"Packaging Machinery Manufacturing",34,"Ernst & Young LLP",2,,,,"4,641,590","776,289",0,0,"439,927",,,0,"1,216,216","5,857,806",USD,,,0,2020-12-31,2020,12,1231,"S&P 500","Russell 1000","DEF 14A",2021-04-01,384.33,2020-12-31,"20,547,082,240",2020-12-31,"4,448,000,000","504,000,000","-1,246,000,000","5,375,000,000"
"Vontier Corp",1786842,VNT,NYSE,842783455,"5438 WADE PARK BLVD., SUITE 600",,RALEIGH,Wake,NC,"NORTH CAROLINA","US Southeast",27607,"(984) 247-8308",DE,,,3824,"Totalizing Fluid Meters and Counting Devices",511210,"Software Publishers",34,"Ernst & Young LLP",2,,,,"4,630,000",0,0,0,"103,400",,,"10,000","113,400","4,743,400",USD,,,0,2020-12-31,2020,12,1231,"S&P 400 MidCap","Russell 1000","DEF 14A",2021-04-08,33.4,2020-12-31,"5,627,803,136",2020-12-31,"2,704,600,000","342,000,000","-1,154,800,000","3,073,000,000"
"Spirit AeroSystems Holdings, Inc.",1364885,SPR,NYSE,202436320,"3801 SOUTH OLIVER",,WICHITA,Sedgwick,KS,KANSAS,"US Midwest",67210,"(316) 526-9000",DE,,,3728,"Aircraft Parts and Auxiliary Equipment, NEC",336413,"Other Aircraft Parts and Auxiliary Equipment Manufacturing",34,"Ernst & Young LLP",2,,,,"4,630,000","140,000",0,0,"10,000",,,"7,200","157,200","4,787,200",USD,,,0,2020-12-31,2020,12,1231,,"Russell 1000","DEF 14A",2021-03-17,39.09,2020-12-31,"4,125,643,008",2020-12-31,"3,404,800,000","-870,300,000","76,000,000","8,383,900,000"
"HAIN CELESTIAL GROUP INC",910406,HAIN,"NASDAQ Global Select Market",223240619,"221 RIVER STREET, 12TH FLOOR",,HOBOKEN,Hudson,NJ,"NEW JERSEY","US Mid Atlantic",07030,"(516) 587-5000",DE,,,2000,"Food and Kindred Products",424490,"Other Grocery and Related Products Merchant Wholesalers",34,"Ernst & Young LLP",2,,,,"4,627,483","187,100",0,0,"1,588,038",,,0,"1,775,138","6,402,621",USD,,,0,2020-06-30,2020,06,0630,,"Russell 2000","DEF 14A",2020-10-13,31.51,2020-06-30,"3,210,396,416",2020-06-30,"2,053,903,000","-80,407,000","235,134,000","2,188,452,000"
"ENVESTNET, INC.",1337619,,NYS,201409613,"1000 CHESTERBROOK BOULEVARD","SUITE 250",BERWYN,Chester,PA,PENNSYLVANIA,"US Mid Atlantic",19312,"(312) 827-2800",DE,,,7389,"Business Services, NEC",541512,"Computer Systems Design Services",34,"KPMG LLP",4,,,,"4,627,300","667,100",0,0,0,,,0,"667,100","5,294,400",USD,,,0,2020-12-31,2020,12,1231,,,"DEF 14A",2021-04-07,82.29,2020-12-31,"4,451,357,184",2020-12-31,"998,230,000","-3,110,000","-460,670,000","2,144,290,000"
"CONSUMERS ENERGY CO",201533,CMS.B,NYSE,380442310,"ONE ENERGY PLAZA",,JACKSON,Jackson,MI,MICHIGAN,"US Midwest",49201,"(517) 788-0550",MI,811156,"CMS ENERGY CORP",4931,"Electric and Other Services Combined",221122,"Electric Power Distribution",34,"PricewaterhouseCoopers LLP",1,,,,"4,623,373","44,500",0,0,0,,,"12,296","56,796","4,680,169",USD,,Yes,0,2020-12-31,2020,12,1231,,,"DEF 14A",2021-03-25,109.85,2020-12-29,"9,239,350,272",2020-12-31,"6,189,000,000","816,000,000",,"25,399,000,000"
"BBVA USA Bancshares, Inc.",1409775,,,208948381,"2200 POST OAK BLVD",,HOUSTON,Harris,TX,TEXAS,"US Southwest",77056,"(205) 297-3000",,,,6021,"National Commercial Banks",522110,"Commercial Banking",34,"KPMG LLP",4,,,,"4,619,785","185,778",0,0,0,,,0,"185,778","4,805,563",USD,,,0,2020-12-31,2020,12,1231,,,10-K,2021-02-25,,,,2020-12-31,"2,737,067,000","-1,863,711,000","9,333,568,000","102,756,203,000"
"GCP Applied Technologies Inc.",1644440,,NYS,473936076,"62 WHITTEMORE AVENUE",,CAMBRIDGE,Middlesex,MA,MASSACHUSETTS,"US New England",02140,"(617) 876-1400",DE,,,2800,"Chemicals & Allied Products",325998,"All Other Miscellaneous Chemical Product and Preparation Manufacturing",34,"PricewaterhouseCoopers LLP",1,,,,"4,611,264","4,370",0,0,"60,585",,,"4,556","69,511","4,680,775",USD,,,0,2020-12-31,2020,12,1231,,,"DEF 14A",2021-03-26,23.65,2020-12-31,"1,728,390,912",2020-12-31,"903,200,000","100,200,000","365,800,000","1,417,600,000"
"Acadia Healthcare Company, Inc.",1520697,ACHC,"NASDAQ Global Select Market",452492228,"6100 TOWER CIRCLE","SUITE 1000",FRANKLIN,Williamson,TN,TENNESSEE,"US Southeast",37067,"(615) 861-6000",DE,,,8093,"Specialty Outpatient Facilities, NEC",623220,"Residential Mental Health and Substance Abuse Facilities",34,"Ernst & Young LLP",2,,,,"4,602,000",0,0,0,"1,412,520",,,"54,000","1,466,520","6,068,520",USD,,,0,2020-12-31,2020,12,1231,"S&P 600 SmallCap","Russell 1000","DEF 14A",2021-03-24,50.26,2020-12-31,"4,424,105,984",2020-12-31,"2,089,929,000","-672,132,000","-219,028,000","6,499,362,000"
"Avantor, Inc.",1722482,AVTR,NYSE,822758923,"RADNOR CORPORATE CENTER, BUILDING ONE","SUITE 200, 100 MATSONFORD ROAD",RADNOR,Delaware,PA,PENNSYLVANIA,"US Mid Atlantic",19087,"(610) 386-1700",,,,3826,"Laboratory Analytical Instruments",325188,"All Other Basic Inorganic Chemical Manufacturing",34,"Deloitte & Touche LLP",3,,,,"4,596,000","52,000",0,0,0,,,0,"52,000","4,648,000",USD,,,0,2020-12-31,2020,12,1231,"S&P 400 MidCap","Russell 1000","DEF 14A",2021-04-13,28.15,2020-12-31,"16,329,815,040",2020-12-31,"6,393,600,000","116,600,000","-4,234,700,000","9,906,500,000"
"Clearway Energy LLC",1637757,,,320407370,"300 CARNEGIE CENTER, SUITE 300",,PRINCETON,Mercer,NJ,"NEW JERSEY","US Mid Atlantic",08540,"(609) 608-1525",DE,1567683,"Clearway Energy, Inc.",4911,"Electric Services",221119,"Other Electric Power Generation",34,"KPMG LLP",4,,,,"4,571,030",0,0,0,"261,340","261,340",,0,"261,340","4,832,370",USD,,,0,2020-12-31,2020,12,1231,,,10-K,2021-03-01,,,,2020-12-31,"1,199,000,000","61,000,000","270,000,000","10,488,000,000"
"Clearway Energy, Inc.",1567683,CWEN,NYSE,461777204,"300 CARNEGIE CENTER, SUITE 300",,PRINCETON,Mercer,NJ,"NEW JERSEY","US Mid Atlantic",08540,"(609) 608-1525",DE,,,4911,"Electric Services",221119,"Other Electric Power Generation",34,"KPMG LLP",4,,,,"4,571,000",0,0,0,"261,000","261,000",,0,"261,000","4,832,000",USD,,,1,2020-12-31,2020,12,1231,"S&P 600 SmallCap","Russell 1000","DEF 14A",2022-03-17,31.93,2020-12-31,"2,604,173,824",2020-12-31,"1,199,000,000","-62,000,000","455,000,000","10,592,000,000"
"Just Eat Takeaway.com N.V.",1792627,JTKWY,"Pink Limited",,"OOSTERDOKSSTRAAT 80",,AMSTERDAM,,P7,NETHERLANDS,Foreign,"1011 DK",31202107007,P7,,,7389,"Business Services, NEC",492210,"Local Messengers and Local Delivery",34,"Deloitte & Touche LLP",3,"Deloitte Accountants BV",21,NETHERLANDS,"4,567,210","7,992,617",0,0,0,,,0,"7,992,617","12,559,827",USD,,,0,2020-12-31,2020,12,1231,,,20-F,2022-03-02,,,,2020-12-31,"2,499,000,000","-208,000,000","808,000,000","12,669,000,000"
"Macquarie Infrastructure Corp",1289790,MIC,,432052503,"125 WEST 55TH STREET, 15TH FLOOR",,"NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10019,"(212) 231-1000",DE,,,5172,"Petroleum and Petroleum Products Wholesalers, Except Bulk Stations and Terminals",561110,"Office Administrative Services",34,"KPMG LLP",4,,,,"4,565,623","310,350",0,0,"4,600",,,0,"314,950","4,880,573",USD,,,0,2020-12-31,2020,12,1231,,,"DEF 14A",2021-03-29,37.35,2020-12-29,"3,256,841,728",2020-12-31,"847,000,000","-928,000,000","-189,000,000","4,179,000,000"
"AMF Hawaii Investments, LLC",1845290,,NYS,862708886,"650 5TH AVENUE, 17TH FLOOR",,"NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10019,"(212) 521-5097",,,,5172,"Petroleum and Petroleum Products Wholesalers, Except Bulk Stations and Terminals",424720,"Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals)",34,"KPMG LLP",4,,,,"4,565,623","310,350",0,0,"4,600",,,0,"314,950","4,880,573",USD,,,0,2020-12-31,2020,12,1231,,,10-K,2022-02-22,,,,2020-12-31,"180,411,000","-927,724,000","759,900,000","4,178,639,000"
"GRUPO TELEVISA, S.A.B.",912892,TV,NYSE,000000000,"AVENIDA VASCO DE QUIROGA, NO. 2000",*,"COLONIA SANTA FE",,O5,MEXICO,Foreign,01210,525552612000,O5,,,4833,"Television Broadcasting Stations",515120,"Television Broadcasting",34,"KPMG LLP",4,"KPMG Cardenas Dosal SC",75,MEXICO,"4,564,072","112,462",0,0,"454,533",,,0,"566,995","5,131,067",USD,,,0,2020-12-31,2020,12,1231,,,20-F,2021-04-30,8.26,2020-12-29,"38,400,360,448",2020-12-31,"4,886,283,000","15,198,000","1,141,000,000","13,613,025,000"
"EVERSOURCE ENERGY",72741,ES,NYSE,042147929,"300 CADWELL DRIVE",,SPRINGFIELD,Hampden,MA,MASSACHUSETTS,"US New England",01104,"(860) 665-5000",MA,,,4911,"Electric Services",221122,"Electric Power Distribution",34,"Deloitte & Touche LLP",3,,,,"4,562,000","732,500",0,0,0,,,"1,914","734,414","5,296,414",USD,Yes,,0,2020-12-31,2020,12,1231,"S&P 500","Russell 1000","DEF 14A",2021-03-26,86.51,2020-12-31,"29,668,952,064",2020-12-31,"8,904,430,000","1,205,167,000","9,773,148,000","46,099,598,000"
"GoDaddy Inc.",1609711,GDDY,NYSE,465769934,"100 S. MILL AVE","SUITE 1600",TEMPE,Maricopa,AZ,ARIZONA,"US Southwest",85281,"(480) 505-8800",DE,,,7373,"Computer Integrated Systems Design",541511,"Custom Computer Programming Services",34,"Ernst & Young LLP",2,,,,"4,555,000","2,000",0,0,"96,000",,,0,"98,000","4,653,000",USD,,,0,2020-12-31,2020,12,1231,"S&P 500","Russell 1000","DEF 14A",2021-04-22,82.95,2020-12-31,"14,031,572,992",2020-12-31,"3,316,700,000","-495,100,000","-4,543,100,000","6,432,900,000"
"AMERICAN AXLE & MANUFACTURING HOLDINGS INC",1062231,AXL,NYSE,383161171,"ONE DAUCH DRIVE",,DETROIT,Wayne,MI,MICHIGAN,"US Midwest",48211-1198,"(313) 758-3600",DE,,,3714,"Motor Vehicle Parts and Accessories",336350,"Motor Vehicle Transmission and Power Train Parts Manufacturing",34,"Deloitte & Touche LLP",3,,,,"4,548,252","165,175",0,0,"482,000",,,0,"647,175","5,195,427",USD,,,0,2020-12-31,2020,12,1231,"S&P 600 SmallCap","Russell 2000","DEF 14A",2021-03-25,8.34,2020-12-31,"944,921,984",2020-12-31,"4,710,800,000","-561,300,000","-595,900,000","5,916,300,000"
"MARATHON OIL CORP",101778,,NYS,250996816,"P O BOX 3128",,HOUSTON,Harris,TX,TEXAS,"US Southwest",77253-3128,"(713) 629-6600",DE,,,1311,"Crude Petroleum and Natural Gas",324110,"Petroleum Refineries",34,"PricewaterhouseCoopers LLP",1,,,,"4,546,000","90,000",0,0,"283,000",,,"5,000","378,000","4,924,000",USD,,,0,2020-12-31,2020,12,1231,,,"DEF 14A",2021-04-09,6.67,2020-12-31,"5,262,629,888",2020-12-31,"3,097,000,000","-1,450,000,000","10,561,000,000","17,956,000,000"
"ANALOG DEVICES INC",6281,ADI,"NASDAQ Global Select Market",042348234,"ONE ANALOG WAY",,WILMINGTON,Middlesex,MA,MASSACHUSETTS,"US New England",01887,"(781) 329-4700",MA,,,3674,"Semiconductors and Related Devices",334413,"Semiconductor and Related Device Manufacturing",34,"Ernst & Young LLP",2,,,,"4,533,000","1,719,000",0,0,"2,223,000","295,000","1,928,000",0,"3,942,000","8,475,000",USD,,,1,2020-10-31,2020,10,1030,"S&P 500","Russell 1000","DEF 14A",2022-01-21,118.48,2020-11-02,"43,738,816,512",2020-10-31,"5,603,056,000","1,220,761,000","-3,930,760,000","21,468,603,000"
"Uniti Group LLC",1620280,,,465230630,"2101 RIVERFRONT DRIVE, SUITE A",,"LITTLE ROCK",Pulaski,AR,ARKANSAS,"US Southeast",72202,"(501) 850-0820",MD,,,6798,"Real Estate Investment Trusts",525930,"Real Estate Investment Trusts",34,"KPMG LLP",4,,,,"4,532,691","70,219",0,0,"48,451",,,0,"118,670","4,651,361",USD,,,1,2020-12-31,2020,12,1231,"S&P 600 SmallCap","Russell 2000","DEF 14A",2022-04-14,11.73,2020-12-31,"2,712,703,232",2020-12-31,"1,067,041,000","-1,440,414,000","-3,134,136,000","4,731,818,000"
"Suzano S.A.",909327,SUZ,NYSE,,"AV. PROFESSOR MAGALHAES NETO, 1,752","10TH FLOOR, ROOMS 1010 AND 1011","SALVADOR - BA",,D5,BRAZIL,Foreign,"41 810-012",551121384588,,,,2621,"Paper Mills",322121,"Paper (except Newsprint) Mills",34,"PricewaterhouseCoopers LLP",1,"PricewaterhouseCoopers Auditores Independentes",91,BRAZIL,"4,524,325",0,0,0,0,,,0,0,"4,524,325",USD,,,0,2020-12-31,2020,12,1231,,,20-F,2021-04-29,11.18,2020-12-31,"15,084,297,216",2020-12-31,"5,864,287,000","-2,062,865,000","-1,834,297,000","19,598,927,000"
"ROGERS COMMUNICATIONS INC",733099,RCI,NYSE,000000000,"333 BLOOR STREET EAST","10TH FLOOR",TORONTO,,A6,ONTARIO,Canada,"M4W 1G9","(416) 035-3532",A6,,,4841,"Cable and Other Pay Television Services",515210,"Cable and Other Subscription Programming",34,"KPMG LLP",4,"KPMG LLP Chartered Accountants",187,ONTARIO,"4,512,118","504,986",0,0,"185,189",,,0,"690,175","5,202,293",USD,Uncertain,,0,2020-12-31,2020,12,1231,,,40-F,2021-03-05,46.82,2020-12-29,"18,436,335,616",2020-12-31,"10,923,000,000","1,250,000,000","-2,611,000,000","30,498,000,000"
"LAM RESEARCH CORP",707549,LRCX,"NASDAQ Global Select Market",942634797,"4650 CUSHING BLVD",,FREMONT,Alameda,CA,CALIFORNIA,"US West",94538,"(510) 659-0200",DE,,,3559,"Special  Industry Machinery, NEC",333295,"Semiconductor Machinery Manufacturing",34,"Ernst & Young LLP",2,,,,"4,504,880","7,000",0,0,"211,416",,,0,"218,416","4,723,296",USD,,,0,2020-06-28,2020,06,0625,"S&P 500","Russell 1000","DEF 14A",2020-09-23,323.46,2020-06-30,"47,014,580,224",2020-06-28,"10,044,736,000","2,251,753,000","3,530,521,000","14,559,047,000"
"DARLING INGREDIENTS INC.",916540,DAR,NYSE,362495346,"5601 N MACARTHUR BLVD",,IRVING,Dallas,TX,TEXAS,"US Southwest",75038,"(972) 717-0300",DE,,,2070,"Fats & Oils",311225,"Fats and Oils Refining and Blending",34,"KPMG LLP",4,,,,"4,501,000","925,000",0,0,"19,000",,,0,"944,000","5,445,000",USD,,,0,2021-01-02,2020,12,0103,"S&P 400 MidCap","Russell 1000","DEF 14A",2021-03-24,56.93,2021-01-04,"9,226,558,464",2021-01-02,"3,571,923,000","296,819,000","1,157,989,000","5,613,331,000"
"EQ ADVISORS TRUST",1027263,,,000000000,"1345 AVENUE OF THE AMERICAS",,"NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10105,"(212) 554-1234",DE,,,,,525990,"Other Financial Vehicles",40,"PricewaterhouseCoopers LLP",1,,,,"4,500,033","72,992",0,0,"970,641",,,"414,327","1,457,960","5,957,993",USD,,,0,2020-12-31,2020,12,1231,,,N-CSR,2021-03-05,,,,2020-12-31,"2,190,295,494","1,230,270,513","150,184,727,751","152,623,308,632"
"PROGRESS ENERGY INC",1094093,,,562155481,"411 FAYETTEVILLE STREET",,RALEIGH,Wake,NC,"NORTH CAROLINA","US Southeast",27601,"(800) 488-3853",NC,1326160,"Duke Energy CORP",4911,"Electric Services",221119,"Other Electric Power Generation",34,"Deloitte & Touche LLP",3,,,,"4,500,000","300,000",0,0,0,,,0,"300,000","4,800,000",USD,,Uncertain,0,2020-12-31,2020,12,1231,,,10-K,2021-02-25,,,,2020-12-31,"10,627,000,000","1,045,000,000","12,582,000,000","58,624,000,000"
"F5, INC.",1048695,FFIV,"NASDAQ Global Select Market",911714307,"801 5TH AVENUE",,SEATTLE,King,WA,WASHINGTON,"US West",98104,"(206) 272-5555",WA,,,3576,"Computer Communications Equipment",541512,"Computer Systems Design Services",34,"PricewaterhouseCoopers LLP",1,,,,"4,499,060","5,000",0,0,"165,026",,,"6,390","176,416","4,675,476",USD,,,0,2020-09-30,2020,09,0930,"S&P 500","Russell 1000","DEF 14A",2021-01-27,122.77,2020-09-30,"7,501,124,096",2020-09-30,"2,350,822,000","307,441,000","373,302,000","4,677,920,000"
"TELEPHONE & DATA SYSTEMS INC /DE/",1051512,TDS,NYSE,362669023,"30 NORTH LASALLE STREET","STE 4000",CHICAGO,Cook,IL,ILLINOIS,"US Midwest",60602,"(312) 630-1900",DE,,,4813,"Telephone Communications, Except Radiotelephone",517110,"Wired Telecommunications Carriers",34,"PricewaterhouseCoopers LLP",1,,,,"4,495,068","287,600",0,0,0,,,"12,600","300,200","4,795,268",USD,Yes,,0,2020-12-31,2020,12,1231,"S&P 600 SmallCap","Russell 2000","DEF 14A",2021-04-07,18.2,2020-12-29,"1,948,333,696",2020-12-31,"5,225,000,000","226,000,000","1,416,000,000","12,525,000,000"
"Bloom Energy Corp",1664703,BE,NYSE,770565408,"4353 NORTH FIRST STREET",,"SAN JOSE","Santa Clara",CA,CALIFORNIA,"US West",95134,"(408) 543-1500",DE,,,3620,"Electrical Industrial Apparatus",335311,"Power, Distribution, and Specialty Transformer Manufacturing",34,"Deloitte & Touche LLP",3,,,,"4,485,763",0,0,0,"96,524",,,"49,000","145,524","4,631,287",USD,,,0,2020-12-31,2020,12,1231,,"Russell 2000","DEF 14A",2021-03-31,28.66,2020-12-31,"4,015,112,192",2020-12-31,"794,247,000","-157,553,000",,"1,454,387,000"
"NAVIENT CORP",1593538,NAVI,"NASDAQ Global Select Market",464054283,"13865 SUNRISE VALLEY DRIVE",,HERNDON,Fairfax,VA,VIRGINIA,"US Mid Atlantic",20171,"(703) 810-3000",DE,,,6211,"Security Brokers, Dealers, and Flotation Companies",522291,"Consumer Lending",34,"KPMG LLP",4,,,,"4,482,366","1,131,113",0,0,"441,321",,,0,"1,572,434","6,054,800",USD,,,0,2020-12-31,2020,12,1231,"S&P 600 SmallCap","Russell 2000","DEF 14A",2021-04-09,9.82,2020-12-31,"1,836,339,968",2020-12-31,"1,527,000,000","412,000,000","1,698,000,000","87,412,000,000"
"WYNN RESORTS LTD",1174922,WYNN,"NASDAQ Global Select Market",460484987,"3131 LAS VEGAS BOULEVARD SOUTH",,"LAS VEGAS",Clark,NV,NEVADA,"US West",89109,"(702) 770-7555",NV,,,7011,"Hotels and Motels",721120,"Casino Hotels",34,"Ernst & Young LLP",2,,,,"4,468,680","35,000",0,0,"10,000",,,0,"45,000","4,513,680",USD,Uncertain,,0,2020-12-31,2020,12,1231,"S&P 500","Russell 1000","DEF 14A",2021-03-25,112.83,2020-12-31,"12,173,040,640",2020-12-31,"2,095,861,000","-2,067,245,000","-630,192,000","13,869,547,000"
"Advantage Solutions Inc.",1776661,ADV,"NASDAQ Global Select Market",834629508,"C/O ADVANTAGE SOLUTIONS, INC.","7676 FORSYTH BOULEVARD, 5TH FLOOR","ST. LOUIS","Saint Louis",MO,MISSOURI,"US Southeast",63105,"(314) 655-9333",,,,7389,"Business Services, NEC",541611,"Administrative Management and General Management Consulting Services",34,"PricewaterhouseCoopers LLP",1,,,,"4,457,700","2,358,000",0,0,"1,222,400",,,"4,200","3,584,600","8,042,300",USD,,,0,2020-12-31,2020,12,1231,,"Russell 2000","DEF 14A",2021-04-23,13.17,2020-12-31,"4,127,809,536",2020-12-31,"3,155,671,000","-175,806,000","-2,194,300,000","5,777,492,000"
"THOR INDUSTRIES INC",730263,THO,NYSE,930768752,"52700 INDEPENDENCE COURT",,ELKHART,Elkhart,IN,INDIANA,"US Midwest",46514,"(574) 970-7460",DE,,,3716,"Motor  Homes",336214,"Travel Trailer and Camper Manufacturing",34,"Deloitte & Touche LLP",3,,,,"4,457,000",0,0,0,"709,439",,,0,"709,439","5,166,439",USD,,,0,2020-07-31,2020,07,0731,"S&P 400 MidCap","Russell 1000","DEF 14A",2020-11-05,113.99,2020-07-31,"6,292,106,240",2020-07-31,"8,167,933,000","222,974,000","-71,483,000","5,771,460,000"
"KORN FERRY",56679,KFY,NYSE,952623879,"1900 AVENUE OF THE STARS","STE. 1225","LOS ANGELES","Los Angeles",CA,CALIFORNIA,"US West",90067,"(310) 552-1834",DE,,,7361,"Employment Agencies",541612,"Human Resources and Executive Search Consulting Services",34,"Ernst & Young LLP",2,,,,"4,451,431","168,000",0,0,"1,613,619",,,0,"1,781,619","6,233,050",USD,,,0,2020-04-30,2020,04,0430,"S&P 600 SmallCap","Russell 2000","DEF 14A",2020-08-12,28.83,2020-04-30,"1,569,793,536",2020-04-30,"1,977,330,000","104,946,000","495,512,000","2,743,828,000"
