CRITICAL_AUDIT_MATTER_KEY,TOPIC_NAME,COMPANY_FKEY,FISCAL_YE
18098,Equity investments and joint ventures,0001006837,1231
18099,Other debt,0001006837,1231
27276,Revenue from customer contracts,0001006837,1231
35490,Revenue from customer contracts,0001006837,1231
46225,Revenue from customer contracts,0001006837,1231
8807,Revenue from customer contracts,0001006837,1231
8808,Other investments,0001006837,1231
8809,Pension and other post-employment benefits,0001006837,1231
13264,Accounts/loans receivable,0001006840,0630
14222,Goodwill and intangible assets,0001007019,1031
27632,Goodwill and intangible assets,0001007019,1031
17740,Allowance for credit losses,0001007273,1231
26684,Allowance for credit losses,0001007273,1231
8499,Allowance for credit losses,0001007273,1231
18306,Revenue from customer contracts,0001007587,1231
27466,Revenue from customer contracts,0001007587,1231
36190,Other intangible assets,0001007587,1231
8303,Goodwill,0001007587,1231
8304,Revenue from customer contracts,0001007587,1231
11195,Deferred and capitalized costs,0001008586,0131
11196,Discontinued operations,0001008586,0131
20726,Deferred and capitalized costs,0001008586,0131
20727,Business combinations,0001008586,0131
29567,Deferred and capitalized costs,0001008586,0131
29568,Business combinations,0001008586,0131
38136,Deferred and capitalized costs,0001008586,0131
38137,Goodwill,0001008586,0131
47262,Research and development expenses,0001008586,0131
47263,Goodwill,0001008586,0131
47264,Other debt,0001008586,0131
13092,Going concern,0001008653,0630
22178,Going concern,0001008653,0630
31399,Revenue from customer contracts,0001008653,0630
31532,Revenue from customer contracts,0001008653,0630
12550,Deferred income taxes,0001008654,1230
15639,Deferred income taxes,0001008654,1230
31400,Other income taxes,0001008654,1230
3431,Deferred income taxes,0001008654,1230
8861,Deferred income taxes,0001008654,1230
18814,Revenue from customer contracts,0001008848,1231
18815,Other contingent liabilities,0001008848,1231
27345,Revenue from customer contracts,0001008848,1231
27346,Other contingent liabilities,0001008848,1231
37253,Revenue from customer contracts,0001008848,1231
37254,Business combinations,0001008848,1231
37255,Long-lived assets,0001008848,1231
9452,Revenue from customer contracts,0001008848,1231
9453,Other contingent liabilities,0001008848,1231
10704,Deferred income taxes,0001009001,1231
14378,Deferred income taxes,0001009001,1231
19972,Deferred income taxes,0001009001,1231
23790,Deferred income taxes,0001009001,1231
28178,Deferred income taxes,0001009001,1231
32440,Deferred income taxes,0001009001,1231
3643,Deferred income taxes,0001009001,1231
36515,Deferred income taxes,0001009001,1231
3675,Deferred income taxes,0001009001,1231
39271,Deferred income taxes,0001009001,1231
42181,Deferred income taxes,0001009001,1231
45444,Deferred income taxes,0001009001,1231
5146,Deferred income taxes,0001009001,1231
594,Deferred income taxes,0001009001,1231
9603,Deferred income taxes,0001009001,1231
12038,Allowance for credit losses,0001009759,0331
12039,Warranty liabilities,0001009759,0331
21779,Accounts/loans receivable,0001009759,0331
38568,Allowance for credit losses,0001009759,0331
38569,Revenue from customer contracts,0001009759,0331
38570,Warranty liabilities,0001009759,0331
38571,Inventory,0001009759,0331
38572,Revenue from customer contracts,0001009759,0331
38573,Insurance contract liabilities,0001009759,0331
39564,Inventory,0001009759,0331
47843,Inventory,0001009759,0331
18684,Other expenses,0001009829,1231
29019,Other expenses,0001009829,1231
29020,Other income taxes,0001009829,1231
36191,Other expenses,0001009829,1231
44410,Other expenses,0001009829,1231
9605,Going concern,0001009829,1231
10084,Revenue from customer contracts,0001009891,1231
10085,Inventory,0001009891,1231
19110,Revenue from customer contracts,0001009891,1231
19111,Inventory,0001009891,1231
29927,Revenue from customer contracts,0001009891,1231
29928,Inventory,0001009891,1231
11564,Other intangible assets,0001009922,1231
19979,Other intangible assets,0001009922,1231
20891,Other intangible assets,0001009922,1231
28873,Other intangible assets,0001009922,1231
37347,Revenue from customer contracts,0001009922,1231
37348,Going concern,0001009922,1231
37936,Revenue from customer contracts,0001009922,1231
37937,Going concern,0001009922,1231
44243,Revenue from customer contracts,0001009922,1231
44244,Going concern,0001009922,1231
46258,Going concern,0001009922,1231
47209,Going concern,0001009922,1231
17700,Revenue from customer contracts,0001010086,1231
26625,Revenue from customer contracts,0001010086,1231
35791,Revenue from customer contracts,0001010086,1231
44679,Revenue from customer contracts,0001010086,1231
8382,Revenue from customer contracts,0001010086,1231
12855,Allowance for credit losses,0001010470,0630
22259,Allowance for credit losses,0001010470,0630
31118,Allowance for credit losses,0001010470,0630
39363,Allowance for credit losses,0001010470,0630
48336,Allowance for credit losses,0001010470,0630
2815,Goodwill,0001010612,1231
7281,Goodwill,0001010612,1231
7282,Business combinations,0001010612,1231
21628,Related party transactions,0001011060,0331
30655,Related party transactions,0001011060,0331
30706,Related party transactions,0001011060,0331
31205,Related party transactions,0001011060,0331
31473,Related party transactions,0001011060,0331
31616,Related party transactions,0001011060,0331
31792,Related party transactions,0001011060,0331
31871,Related party transactions,0001011060,0331
48066,Goodwill,0001011060,0331
48113,Goodwill,0001011060,0331
19212,Revenue from customer contracts,0001011432,1231
19213,Goodwill and intangible assets,0001011432,1231
9880,Revenue from customer contracts,0001011432,1231
9881,Goodwill and intangible assets,0001011432,1231
18966,Asset retirement and environmental obligations,0001011509,1231
27812,Asset retirement and environmental obligations,0001011509,1231
36320,Asset retirement and environmental obligations,0001011509,1231
46677,Asset retirement and environmental obligations,0001011509,1231
5597,"Property, plant and equipment",0001011509,1231
11671,Pension and other post-employment benefits,0001011570,1231
11672,Goodwill and intangible assets,0001011570,1231
1557,Pension and other post-employment benefits,0001011570,1231
1558,Goodwill and intangible assets,0001011570,1231
7767,Pension and other post-employment benefits,0001011570,1231
7768,Goodwill and intangible assets,0001011570,1231
8230,Allowance for credit losses,0001011659,1231
8231,Goodwill,0001011659,1231
11121,Other debt,0001011662,1231
20481,Other debt,0001011662,1231
23796,Other debt,0001011662,1231
30315,Other debt,0001011662,1231
30827,Other debt,0001011662,1231
31206,Other debt,0001011662,1231
16038,Inventory,0001012019,1231
2074,Inventory,0001012019,1231
25090,Inventory,0001012019,1231
34055,Inventory,0001012019,1231
42682,Inventory,0001012019,1231
6403,Inventory,0001012019,1231
15412,Uncertain tax positions,0001012100,1231
24469,Uncertain tax positions,0001012100,1231
3230,Uncertain tax positions,0001012100,1231
34470,Uncertain tax positions,0001012100,1231
42886,Uncertain tax positions,0001012100,1231
6918,Uncertain tax positions,0001012100,1231
11289,Accounts/loans receivable,0001012139,1231
11290,Goodwill,0001012139,1231
20728,Accounts/loans receivable,0001012139,1231
20729,Goodwill,0001012139,1231
3926,Accounts/loans receivable,0001012139,1231
28179,Going concern,0001012477,1231
35227,Revenue from customer contracts,0001012477,1231
44102,Revenue from customer contracts,0001012477,1231
8732,Revenue from customer contracts,0001012477,1231
2178,Insurance contract liabilities,0001012771,1231
2179,Deferred and capitalized costs,0001012771,1231
7063,Insurance contract liabilities,0001012771,1231
7064,Deferred and capitalized costs,0001012771,1231
11509,Long-lived assets,0001013131,1231
11510,Uncertain tax positions,0001013131,1231
21092,Long-lived assets,0001013131,1231
21093,Uncertain tax positions,0001013131,1231
29700,Long-lived assets,0001013131,1231
29701,Uncertain tax positions,0001013131,1231
38150,Long-lived assets,0001013131,1231
38151,Uncertain tax positions,0001013131,1231
3824,Long-lived assets,0001013131,1231
40492,Long-lived assets,0001013131,1231
40493,Uncertain tax positions,0001013131,1231
47230,"Property, plant and equipment",0001013131,1231
47231,Uncertain tax positions,0001013131,1231
13364,Uncertain tax positions,0001013237,0831
176,Uncertain tax positions,0001013237,0831
22664,Uncertain tax positions,0001013237,0831
22665,Business combinations,0001013237,0831
31499,Uncertain tax positions,0001013237,0831
39833,Uncertain tax positions,0001013237,0831
4599,Uncertain tax positions,0001013237,0831
18236,Allowance for credit losses,0001013272,1231
19649,Allowance for credit losses,0001013272,1231
27663,Allowance for credit losses,0001013272,1231
36005,Allowance for credit losses,0001013272,1231
45041,Allowance for credit losses,0001013272,1231
8751,Allowance for credit losses,0001013272,1231
8752,Business combinations,0001013272,1231
15685,Revenue from customer contracts,0001013462,1231
2222,Revenue from customer contracts,0001013462,1231
2223,Business combinations,0001013462,1231
24625,Revenue from customer contracts,0001013462,1231
33309,Revenue from customer contracts,0001013462,1231
41759,Revenue from customer contracts,0001013462,1231
43638,Revenue from customer contracts,0001013462,1231
6419,Revenue from customer contracts,0001013462,1231
6420,Business combinations,0001013462,1231
16694,Long-lived assets,0001013488,0103
16695,Other contingent liabilities,0001013488,0103
1822,Policy changes,0001013488,0103
1823,Other contingent liabilities,0001013488,0103
26189,Long-lived assets,0001013488,0103
34464,Long-lived assets,0001013488,0103
42894,Long-lived assets,0001013488,0103
8073,Long-lived assets,0001013488,0103
8074,Other contingent liabilities,0001013488,0103
17869,Long-lived assets,0001013605,1231
26766,Long-lived assets,0001013605,1231
3429,Long-lived assets,0001013605,1231
35294,Long-lived assets,0001013605,1231
35295,Business combinations,0001013605,1231
35351,Long-lived assets,0001013605,1231
35352,Business combinations,0001013605,1231
44599,Long-lived assets,0001013605,1231
44603,Long-lived assets,0001013605,1231
9251,Long-lived assets,0001013605,1231
9252,Long-lived assets,0001013605,1231
18574,Other intangible assets,0001013706,1231
23271,Other intangible assets,0001013706,1231
27822,Other intangible assets,0001013706,1231
36639,Other intangible assets,0001013706,1231
45815,Other intangible assets,0001013706,1231
9327,Other intangible assets,0001013706,1231
14935,Revenue from customer contracts,0001013857,1231
24035,Revenue from customer contracts,0001013857,1231
32688,Revenue from customer contracts,0001013857,1231
37989,Revenue from customer contracts,0001013857,1231
40949,Revenue from customer contracts,0001013857,1231
47009,Revenue from customer contracts,0001013857,1231
5505,Revenue from customer contracts,0001013857,1231
5506,Other debt,0001013857,1231
731,Revenue from customer contracts,0001013857,1231
16136,Revenue from customer contracts,0001013871,1231
16137,Business combinations,0001013871,1231
24889,Revenue from customer contracts,0001013871,1231
2564,Revenue from customer contracts,0001013871,1231
2565,Deferred income taxes,0001013871,1231
34861,Revenue from customer contracts,0001013871,1231
34862,Business combinations,0001013871,1231
4076,Revenue from customer contracts,0001013871,1231
4077,Deferred income taxes,0001013871,1231
43166,Revenue from customer contracts,0001013871,1231
8068,Revenue from customer contracts,0001013871,1231
17704,Business combinations,0001013880,1231
26157,Business combinations,0001013880,1231
35228,Revenue from customer contracts,0001013880,1231
35229,Goodwill,0001013880,1231
43246,Revenue from customer contracts,0001013880,1231
43247,Goodwill,0001013880,1231
8087,Business combinations,0001013880,1231
16817,Other liabilities and provisions,0001013934,1231
25702,Other liabilities and provisions,0001013934,1231
25703,Goodwill,0001013934,1231
3183,Other liabilities and provisions,0001013934,1231
35230,Goodwill,0001013934,1231
35231,Other liabilities and provisions,0001013934,1231
43242,Goodwill,0001013934,1231
43243,Other liabilities and provisions,0001013934,1231
4383,Other liabilities and provisions,0001013934,1231
7739,Other liabilities and provisions,0001013934,1231
7740,Business combinations,0001013934,1231
