CRITICAL_AUDIT_MATTER_KEY,TOPIC_NAME,AUDIT_OPINION_FKEY,COMPANY_FKEY,FISCAL_YE
34052,Allowance for credit losses,525906,0001004702,1231
34053,Goodwill,525906,0001004702,1231
43976,Allowance for credit losses,554401,0001004702,1231
43977,Goodwill,554401,0001004702,1231
7997,Allowance for credit losses,445309,0001004702,1231
10159,Allowance for credit losses,450845,0001004724,1231
11923,Allowance for credit losses,457376,0001004724,1231
12290,Allowance for credit losses,459612,0001004724,1231
14708,Allowance for credit losses,473524,0001004724,1231
15340,Revenue from customer contracts,474393,0001004724,1231
23967,Revenue from customer contracts,499305,0001004724,1231
29017,Revenue from customer contracts,508712,0001004724,1231
29656,Revenue from customer contracts,510488,0001004724,1231
30012,Revenue from customer contracts,512206,0001004724,1231
30065,Revenue from customer contracts,512347,0001004724,1231
37251,Revenue from customer contracts,532015,0001004724,1231
37252,Going concern,532015,0001004724,1231
46077,Revenue from customer contracts,559655,0001004724,1231
46078,Going concern,559655,0001004724,1231
47626,Revenue from customer contracts,566227,0001004724,1231
47627,Going concern,566227,0001004724,1231
47698,Revenue from customer contracts,566947,0001004724,1231
47699,Going concern,566947,0001004724,1231
47780,Revenue from customer contracts,567344,0001004724,1231
47781,Going concern,567344,0001004724,1231
47817,Revenue from customer contracts,567460,0001004724,1231
47818,Going concern,567460,0001004724,1231
14589,Regulatory assets and liabilities,473345,0001004980,1231
14590,Other contingent liabilities,473345,0001004980,1231
14591,Revenue from customer contracts,473345,0001004980,1231
25136,Regulatory assets and liabilities,500540,0001004980,1231
25137,Other contingent liabilities,500540,0001004980,1231
25138,Regulatory assets and liabilities,500540,0001004980,1231
25139,Other contingent liabilities,500540,0001004980,1231
33743,Regulatory assets and liabilities,525451,0001004980,1231
33744,Other contingent liabilities,525451,0001004980,1231
41378,Regulatory assets and liabilities,551052,0001004980,1231
41379,Other contingent liabilities,551052,0001004980,1231
6900,Regulatory assets and liabilities,443792,0001004980,1231
6901,Other income taxes,443792,0001004980,1231
6902,Other contingent liabilities,443792,0001004980,1231
6903,Other contingent liabilities,443792,0001004980,1231
982,Other contingent liabilities,416361,0001004980,1231
983,Regulatory assets and liabilities,416361,0001004980,1231
984,Other contingent liabilities,416361,0001004980,1231
10517,Deferred income taxes,451349,0001004989,1231
20221,Deferred income taxes,483428,0001004989,1231
29057,Goodwill,508894,0001004989,1231
37199,Revenue from customer contracts,532016,0001004989,1231
47435,Revenue from customer contracts,565224,0001004989,1231
47954,Revenue from customer contracts,568589,0001004989,1231
5382,Goodwill,441854,0001005011,1231
13025,Other contingent liabilities,464076,0001005101,0630
13807,Other contingent liabilities,468841,0001005101,0630
14209,Other contingent liabilities,472290,0001005101,0630
15297,Other contingent liabilities,474300,0001005101,0630
17758,Insurance contract liabilities,477291,0001005101,0630
18359,Other contingent liabilities,479159,0001005101,0630
22506,Other contingent liabilities,492507,0001005101,0630
31238,Other contingent liabilities,517376,0001005101,0630
39494,Other contingent liabilities,541314,0001005101,0630
48492,Other contingent liabilities,572474,0001005101,0630
13705,Other contingent liabilities,468160,0001005210,0927
23003,Other contingent liabilities,494836,0001005210,0927
31767,Other contingent liabilities,520140,0001005210,0927
348,Other contingent liabilities,412258,0001005210,0927
40117,Other contingent liabilities,544531,0001005210,0927
4752,Other contingent liabilities,436209,0001005210,0927
11858,Goodwill,457019,0001005229,0331
11859,Other contingent liabilities,457019,0001005229,0331
21285,Goodwill,487412,0001005229,0331
21286,Other contingent liabilities,487412,0001005229,0331
21287,Business combinations,487412,0001005229,0331
30099,Goodwill,512464,0001005229,0331
30100,Other contingent liabilities,512464,0001005229,0331
38478,Goodwill,536675,0001005229,0331
38479,Other contingent liabilities,536675,0001005229,0331
4170,Goodwill,427160,0001005229,0331
4171,Other contingent liabilities,427160,0001005229,0331
47555,Goodwill,565802,0001005229,0331
13898,Other intangible assets,469432,0001005276,0930
23257,Other debt,496059,0001005276,0930
1523,Revenue from customer contracts,416787,0001005284,1231
15640,Revenue from customer contracts,474836,0001005284,1231
25105,Revenue from customer contracts,500541,0001005284,1231
33752,Revenue from customer contracts,525452,0001005284,1231
42254,Revenue from customer contracts,552048,0001005284,1231
5680,Revenue from customer contracts,442259,0001005284,1231
12496,Goodwill and intangible assets,461287,0001005286,0525
22366,Goodwill and intangible assets,491995,0001005286,0525
27467,Other intangible assets,505241,0001005286,0525
36321,Revenue from customer contracts,530546,0001005286,0525
36322,Inventory,530546,0001005286,0525
39278,Revenue from customer contracts,540361,0001005286,0525
39279,Derivatives and hedging,540361,0001005286,0525
48133,Revenue from customer contracts,569871,0001005286,0525
48134,Derivatives and hedging,569871,0001005286,0525
10208,Goodwill,451055,0001005516,1231
19656,Goodwill,481905,0001005516,1231
28254,Goodwill,506889,0001005516,1231
37198,Goodwill,532017,0001005516,1231
46224,Goodwill,559656,0001005516,1231
1449,Revenue from customer contracts,416988,0001005757,1231
1450,Revenue from customer contracts,416988,0001005757,1231
15291,Revenue from customer contracts,474242,0001005757,1231
24418,Revenue from customer contracts,499837,0001005757,1231
33036,Revenue from customer contracts,524903,0001005757,1231
41928,Revenue from customer contracts,552058,0001005757,1231
5910,Revenue from customer contracts,442540,0001005757,1231
17403,Allowance for credit losses,476839,0001005817,1231
26509,Allowance for credit losses,502304,0001005817,1231
3051,Allowance for credit losses,419608,0001005817,1231
35224,Allowance for credit losses,527323,0001005817,1231
43715,Allowance for credit losses,554402,0001005817,1231
7803,Allowance for credit losses,445348,0001005817,1231
13419,Inventory,466416,0001006028,0731
22721,Inventory,493757,0001006028,0731
31512,"Property, plant and equipment",519011,0001006028,0731
39829,Other debt,543127,0001006028,0731
18532,Inventory,479543,0001006045,0103
27053,Inventory,504080,0001006045,0103
37087,Inventory,531769,0001006045,0103
45794,Inventory,559063,0001006045,0103
9744,Inventory,449996,0001006045,0103
13516,Goodwill and intangible assets,467316,0001006269,1231
13578,Goodwill and intangible assets,467612,0001006269,1231
13579,Goodwill and intangible assets,467613,0001006269,1231
13580,Goodwill and intangible assets,467614,0001006269,1231
8747,Equity investments and joint ventures,447246,0001006269,1231
10292,Revenue from customer contracts,450917,0001006281,1231
19557,Revenue from customer contracts,481601,0001006281,1231
25826,Other assets,501376,0001006281,1231
36004,Revenue from customer contracts,529955,0001006281,1231
12936,Proven and unproven reserves,463616,0001006655,0630
22370,Proven and unproven reserves,492007,0001006655,0630
31167,Proven and unproven reserves,517022,0001006655,0630
39437,Proven and unproven reserves,541116,0001006655,0630
48470,Proven and unproven reserves,572330,0001006655,0630
12955,Allowance for credit losses,463775,0001006830,0630
22395,Allowance for credit losses,492044,0001006830,0630
31138,Allowance for credit losses,516816,0001006830,0630
39412,Allowance for credit losses,540839,0001006830,0630
48394,Allowance for credit losses,571484,0001006830,0630
18096,Revenue from customer contracts,478591,0001006837,1231
18097,Other investments,478591,0001006837,1231
18098,Equity investments and joint ventures,478591,0001006837,1231
18099,Other debt,478591,0001006837,1231
27276,Revenue from customer contracts,504885,0001006837,1231
35490,Revenue from customer contracts,528307,0001006837,1231
46225,Revenue from customer contracts,559657,0001006837,1231
8807,Revenue from customer contracts,448130,0001006837,1231
8808,Other investments,448130,0001006837,1231
8809,Pension and other post-employment benefits,448130,0001006837,1231
13264,Accounts/loans receivable,465427,0001006840,0630
14222,Goodwill and intangible assets,472331,0001007019,1031
27632,Goodwill and intangible assets,505427,0001007019,1031
17740,Allowance for credit losses,477457,0001007273,1231
26684,Allowance for credit losses,502792,0001007273,1231
8499,Allowance for credit losses,446197,0001007273,1231
18306,Revenue from customer contracts,479143,0001007587,1231
27466,Revenue from customer contracts,505242,0001007587,1231
36190,Other intangible assets,530137,0001007587,1231
8303,Goodwill,445960,0001007587,1231
8304,Revenue from customer contracts,445960,0001007587,1231
11195,Deferred and capitalized costs,453696,0001008586,0131
11196,Discontinued operations,453696,0001008586,0131
20726,Deferred and capitalized costs,485537,0001008586,0131
20727,Business combinations,485537,0001008586,0131
29567,Deferred and capitalized costs,510282,0001008586,0131
29568,Business combinations,510282,0001008586,0131
38136,Deferred and capitalized costs,535273,0001008586,0131
38137,Goodwill,535273,0001008586,0131
47262,Research and development expenses,564148,0001008586,0131
47263,Goodwill,564148,0001008586,0131
47264,Other debt,564148,0001008586,0131
13092,Going concern,464399,0001008653,0630
22178,Going concern,491181,0001008653,0630
31399,Revenue from customer contracts,518345,0001008653,0630
31532,Revenue from customer contracts,519138,0001008653,0630
12550,Deferred income taxes,461622,0001008654,1230
15639,Deferred income taxes,474835,0001008654,1230
31400,Other income taxes,518346,0001008654,1230
3431,Deferred income taxes,421527,0001008654,1230
8861,Deferred income taxes,447946,0001008654,1230
18814,Revenue from customer contracts,479973,0001008848,1231
18815,Other contingent liabilities,479973,0001008848,1231
27345,Revenue from customer contracts,505012,0001008848,1231
27346,Other contingent liabilities,505012,0001008848,1231
37253,Revenue from customer contracts,532018,0001008848,1231
37254,Business combinations,532018,0001008848,1231
37255,Long-lived assets,532018,0001008848,1231
9452,Revenue from customer contracts,448903,0001008848,1231
9453,Other contingent liabilities,448903,0001008848,1231
10704,Deferred income taxes,452156,0001009001,1231
14378,Deferred income taxes,472854,0001009001,1231
19972,Deferred income taxes,482753,0001009001,1231
23790,Deferred income taxes,499014,0001009001,1231
28178,Deferred income taxes,506629,0001009001,1231
32440,Deferred income taxes,524309,0001009001,1231
3643,Deferred income taxes,423011,0001009001,1231
36515,Deferred income taxes,530819,0001009001,1231
3675,Deferred income taxes,423174,0001009001,1231
39271,Deferred income taxes,480278,0001009001,1231
42181,Deferred income taxes,552340,0001009001,1231
45444,Deferred income taxes,558328,0001009001,1231
5146,Deferred income taxes,441520,0001009001,1231
594,Deferred income taxes,415791,0001009001,1231
9603,Deferred income taxes,449555,0001009001,1231
12038,Allowance for credit losses,458282,0001009759,0331
12039,Warranty liabilities,458282,0001009759,0331
21779,Accounts/loans receivable,489547,0001009759,0331
38568,Allowance for credit losses,537494,0001009759,0331
38569,Revenue from customer contracts,537494,0001009759,0331
38570,Warranty liabilities,537494,0001009759,0331
38571,Inventory,537495,0001009759,0331
38572,Revenue from customer contracts,537495,0001009759,0331
38573,Insurance contract liabilities,537495,0001009759,0331
39564,Inventory,541756,0001009759,0331
47843,Inventory,567564,0001009759,0331
18684,Other expenses,479694,0001009829,1231
29019,Other expenses,508714,0001009829,1231
29020,Other income taxes,508714,0001009829,1231
36191,Other expenses,530138,0001009829,1231
44410,Other expenses,555713,0001009829,1231
9605,Going concern,449553,0001009829,1231
10084,Revenue from customer contracts,450679,0001009891,1231
10085,Inventory,450679,0001009891,1231
19110,Revenue from customer contracts,480680,0001009891,1231
19111,Inventory,480680,0001009891,1231
29927,Revenue from customer contracts,512076,0001009891,1231
29928,Inventory,512076,0001009891,1231
